id	名称(name)	类型(type)	等级限制(levelLimit)	职业限制(profLimit)	出售价格(price)	配对物品(needItem)	包含物品(containItem)	宝石升级消耗(levelUpCost)	宝石升级概率(levelUpRate)	宝石升级目标(levelUpItem)	力量(strenght)	敏捷(agility)	智力(intellect)	耐力(stamina)	物品图标	升级目标最大消耗	物品描述	兑换需要熔炼值	品质	页面跳转	魂石经验	技能经验	英雄令任务	宝石类型	可镶嵌部位	宝石属性	新旧宝石功能列	宝石等级	升级宝石消耗	宝石兑换宝石卷	套装碎片卖水晶	图纸等级	部位
514005	@Item_514005	2	0	0	0	0	0	0	10000	514006	514006	0	0	0	Item/G_1_14.png	0	@Item_Desc_514005	0	3	0	0	0	0	14	2,5,6,9,10	2103_128	2	5	30000_514005_2,10000_1002_400000	0	0	0	0
514006	@Item_514006	2	0	0	0	0	0	0	10000	514007	514007	0	0	0	Item/G_2_14.png	0	@Item_Desc_514006	0	3	0	0	0	0	14	2,5,6,9,10	2103_190	2	6	30000_514006_2,10000_1002_700000	0	0	0	0
514007	@Item_514007	2	0	0	0	0	0	0	10000	514008	514008	0	0	0	Item/G_2_14.png	0	@Item_Desc_514007	0	4	0	0	0	0	14	2,5,6,9,10	2103_300	2	7	30000_514007_2,10000_1002_1000000	0	0	0	0
514008	@Item_514008	2	0	0	0	0	0	0	10000	514009	514009	0	0	0	Item/G_2_14.png	0	@Item_Desc_514008	0	4	0	0	0	0	14	2,5,6,9,10	2103_460	2	8	30000_514008_2,10000_1002_1500000	0	0	0	0
514009	@Item_514009	2	0	0	0	0	0	0	10000	514010	514010	0	0	0	Item/G_2_14.png	0	@Item_Desc_514009	0	4	0	0	0	0	14	2,5,6,9,10	2103_660	2	9	30000_514009_2,10000_1002_2000000	0	0	0	0
514010	@Item_514010	2	0	0	0	0	0	0	10000	514011	514011	0	0	0	Item/G_2_14.png	0	@Item_Desc_514010	0	4	0	0	0	0	14	2,5,6,9,10	2103_960	2	10	30000_514010_2,10000_1002_2500000	0	0	0	0
514011	@Item_514011	2	0	0	0	0	0	0	10000	514012	514012	0	0	0	Item/G_3_14.png	0	@Item_Desc_514011	0	4	0	0	0	0	14	2,5,6,9,10	2103_1400	2	11	30000_514011_2,10000_1002_3000000	0	0	0	0
514012	@Item_514012	2	0	0	0	0	0	0	10000	514013	514013	0	0	0	Item/G_3_14.png	0	@Item_Desc_514012	0	4	0	0	0	0	14	2,5,6,9,10	2103_2000	2	12	30000_514012_2,10000_1001_100	0	0	0	0
514013	@Item_514013	2	0	0	0	0	0	0	10000	514014	514014	0	0	0	Item/G_3_14.png	0	@Item_Desc_514013	0	5	0	0	0	0	14	2,5,6,9,10	2103_2890	2	13	30000_514013_2,10000_1001_200	0	0	0	0
514014	@Item_514014	2	0	0	0	0	0	0	10000	514015	514015	0	0	0	Item/G_3_14.png	0	@Item_Desc_514014	0	5	0	0	0	0	14	2,5,6,9,10	2103_3880	2	14	30000_514014_2,10000_1001_300	0	0	0	0
514015	@Item_514015	2	0	0	0	0	0	0	10000	0	0	0	0	0	Item/G_3_14.png	0	@Item_Desc_514015	0	5	0	0	0	0	14	2,5,6,9,10	2103_5000	2	15	30000_514015_2,10000_1001_500	0	0	0	0
515001	@Item_515001	2	0	0	0	0	0	0	10000	515002	515002	0	0	0	Item/G_1_15.png	0	@Item_Desc_515001	0	2	0	0	0	0	15	2,5,6,9,10	2104_20	2	1	30000_515001_2,10000_1002_20000	0	0	0	0
515002	@Item_515002	2	0	0	0	0	0	0	10000	515003	515003	0	0	0	Item/G_1_15.png	0	@Item_Desc_515002	0	2	0	0	0	0	15	2,5,6,9,10	2104_32	2	2	30000_515002_2,10000_1002_40000	0	0	0	0
515003	@Item_515003	2	0	0	0	0	0	0	10000	515004	515004	0	0	0	Item/G_1_15.png	0	@Item_Desc_515003	0	2	0	0	0	0	15	2,5,6,9,10	2104_52	2	3	30000_515003_2,10000_1002_100000	0	0	0	0
515004	@Item_515004	2	0	0	0	0	0	0	10000	515005	515005	0	0	0	Item/G_1_15.png	0	@Item_Desc_515004	0	3	0	0	0	0	15	2,5,6,9,10	2104_82	2	4	30000_515004_2,10000_1002_200000	0	0	0	0
515005	@Item_515005	2	0	0	0	0	0	0	10000	515006	515006	0	0	0	Item/G_1_15.png	0	@Item_Desc_515005	0	3	0	0	0	0	15	2,5,6,9,10	2104_128	2	5	30000_515005_2,10000_1002_400000	0	0	0	0
515006	@Item_515006	2	0	0	0	0	0	0	10000	515007	515007	0	0	0	Item/G_2_15.png	0	@Item_Desc_515006	0	3	0	0	0	0	15	2,5,6,9,10	2104_190	2	6	30000_515006_2,10000_1002_700000	0	0	0	0
515007	@Item_515007	2	0	0	0	0	0	0	10000	515008	515008	0	0	0	Item/G_2_15.png	0	@Item_Desc_515007	0	4	0	0	0	0	15	2,5,6,9,10	2104_300	2	7	30000_515007_2,10000_1002_1000000	0	0	0	0
515008	@Item_515008	2	0	0	0	0	0	0	10000	515009	515009	0	0	0	Item/G_2_15.png	0	@Item_Desc_515008	0	4	0	0	0	0	15	2,5,6,9,10	2104_460	2	8	30000_515008_2,10000_1002_1500000	0	0	0	0
515009	@Item_515009	2	0	0	0	0	0	0	10000	515010	515010	0	0	0	Item/G_2_15.png	0	@Item_Desc_515009	0	4	0	0	0	0	15	2,5,6,9,10	2104_660	2	9	30000_515009_2,10000_1002_2000000	0	0	0	0
515010	@Item_515010	2	0	0	0	0	0	0	10000	515011	515011	0	0	0	Item/G_2_15.png	0	@Item_Desc_515010	0	4	0	0	0	0	15	2,5,6,9,10	2104_960	2	10	30000_515010_2,10000_1002_2500000	0	0	0	0
515011	@Item_515011	2	0	0	0	0	0	0	10000	515012	515012	0	0	0	Item/G_3_15.png	0	@Item_Desc_515011	0	4	0	0	0	0	15	2,5,6,9,10	2104_1400	2	11	30000_515011_2,10000_1002_3000000	0	0	0	0
515012	@Item_515012	2	0	0	0	0	0	0	10000	515013	515013	0	0	0	Item/G_3_15.png	0	@Item_Desc_515012	0	4	0	0	0	0	15	2,5,6,9,10	2104_2000	2	12	30000_515012_2,10000_1001_100	0	0	0	0
515013	@Item_515013	2	0	0	0	0	0	0	10000	515014	515014	0	0	0	Item/G_3_15.png	0	@Item_Desc_515013	0	5	0	0	0	0	15	2,5,6,9,10	2104_2890	2	13	30000_515013_2,10000_1001_200	0	0	0	0
515014	@Item_515014	2	0	0	0	0	0	0	10000	515015	515015	0	0	0	Item/G_3_15.png	0	@Item_Desc_515014	0	5	0	0	0	0	15	2,5,6,9,10	2104_3880	2	14	30000_515014_2,10000_1001_300	0	0	0	0
515015	@Item_515015	2	0	0	0	0	0	0	10000	0	0	0	0	0	Item/G_3_15.png	0	@Item_Desc_515015	0	5	0	0	0	0	15	2,5,6,9,10	2104_5000	2	15	30000_515015_2,10000_1001_500	0	0	0	0
60001	@Item_60001	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/3.png	0	@Item_Desc_60001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41001	@Item_41001	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/12.png	0	@Item_Desc_41001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41002	@Item_41002	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/13.png	0	@Item_Desc_41002	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41003	@Item_41003	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/416.png	0	@Item_Desc_41003	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41004	@Item_41004	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/417.png	0	@Item_Desc_41004	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41005	@Item_41005	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/418.png	0	@Item_Desc_41005	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41006	@Item_41006	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/419.png	0	@Item_Desc_41006	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41007	@Item_41007	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/420.png	0	@Item_Desc_41007	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41013	@Item_41013	8	0	0	0	0	0	0	0	0	0	0	0	0	Item/417.png	0	@Item_Desc_41013	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70001	@Item_70001	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_70001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71001	@Item_71001	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/86.png	0	@Item_desc_71001	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71010	@Item_71010	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift5.png	0	@Item_desc_71010	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50001	@Item_50001	5	0	0	0	40001	0	0	0	0	0	0	0	0	Item/21.png	0	@Item_Desc_50001	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50002	@Item_50002	5	0	0	0	40002	0	0	0	0	0	0	0	0	Item/22.png	0	@Item_Desc_50002	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50003	@Item_50003	5	0	0	0	40003	0	0	0	0	0	0	0	0	Item/23.png	0	@Item_Desc_50003	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40001	@Item_40001	4	0	0	0	50001	0	0	0	0	0	0	0	0	Item/31.png	0	@Item_Desc_40001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40002	@Item_40002	4	0	0	0	50002	0	0	0	0	0	0	0	0	Item/32.png	0	@Item_Desc_40002	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40003	@Item_40003	4	0	0	0	50003	0	0	0	0	0	0	0	0	Item/33.png	0	@Item_Desc_40003	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40004	@Item_40004	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/31.png	0	@Item_Desc_40004	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40005	@Item_40005	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/33.png	0	@Item_Desc_40005	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40006	@Item_40006	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/36.png	0	@Item_Desc_40006	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40007	@Item_40007	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/35.png	0	@Item_Desc_40007	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40008	@Item_40008	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/34.png	0	@Item_Desc_40008	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40009	@Item_40009	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_40009	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40010	@Item_40010	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift2.png	0	@Item_Desc_40010	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40011	@Item_40011	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_40011	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40012	@Item_40012	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift4.png	0	@Item_Desc_40012	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40016	@Item_40016	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/68.png	0	@Item_Desc_40016	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40017	@Item_40017	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/66.png	0	@Item_Desc_40017	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40018	@Item_40018	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/70.png	0	@Item_Desc_40018	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41119	@Item_40019	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/36.png	0	@Item_Desc_40019	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41120	@Item_40020	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/35.png	0	@Item_Desc_40020	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41121	@Item_40021	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/34.png	0	@Item_Desc_40021	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41122	@Item_41122	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/Helloween2.png	0	@Item_Desc_41122	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41123	@Item_41123	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/Helloween1.png	0	@Item_Desc_41123	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41124	@Item_41124	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/Helloween3.png	0	@Item_Desc_41124	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40024	@Item_40024	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/31.png	0	@Item_Desc_40024	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40025	@Item_40025	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/33.png	0	@Item_Desc_40025	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40034	@Item_40034	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/31.png	0	@Item_Desc_40034	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40035	@Item_40035	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/33.png	0	@Item_Desc_40035	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40044	@Item_40044	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/31.png	0	@Item_Desc_40044	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40045	@Item_40045	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/33.png	0	@Item_Desc_40045	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42001	@Item_42001	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift2.png	0	@Item_Desc_42001	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42002	@Item_42002	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift4.png	0	@Item_Desc_42002	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42003	@Item_42003	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_42003	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42004	@Item_42004	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_42004	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42005	@Item_42005	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_42005	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42006	@Item_42006	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_42006	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42007	@Item_42007	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift2.png	0	@Item_Desc_42007	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42008	@Item_42008	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42008	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42009	@Item_42009	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42009	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42010	清明礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_42012	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42011	迎春礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift2.png	0	@Item_Desc_42013	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42012	@Item_42012	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift1.png	0	@Item_Desc_42014	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42013	@Item_42013	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift2.png	0	@Item_Desc_42015	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42014	@Item_42014	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42016	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42015	@Item_42015	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift2.png	0	@Item_Desc_42017	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42016	@Item_42016	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42018	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42017	@Item_42017	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42019	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42018	@Item_42018	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42020	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42019	@Item_42019	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	鍏冪礌鍥炲搷绀煎寘锛屾墦寮€鍙幏寰楀厓绱犱箣鐏点€丅OSS鎸戞垬鍒搞€佸ぇ閲忓０鏈涖€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42020	@Item_42020	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	鍏冪礌杩涢樁绀煎寘锛屾墦寮€鍙幏寰楀厓绱犵鐗囥€佺簿鑻辨寫鎴樺埜銆佸ぇ閲忓媷姘斻€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42021	端午白金礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	绔崍鐧介噾绀煎寘锛屾墦寮€鍙幏寰椾笓绮剧鏂囥€丅OSS鎸戞垬鍒搞€佸ぇ閲忓０鏈涖€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42022	端午豪华礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	绔崍璞崕绀煎寘锛屾墦寮€鍙幏寰楄繘闃朵箣涔︺€佺簿鑻辨寫鎴樺埜銆佸ぇ閲忓媷姘斻€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42023	勇士补给	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	鍕囧＋琛ョ粰锛屾墦寮€鍙幏寰楀ぉ鍛界鐗囥€佸ぇ閲忓媷姘?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42024	进阶补给	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	杩涢樁琛ョ粰锛屾墦寮€鍙幏寰楁槦鐣屼箣灏樸€佸媷姘斻€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42025	征战补给	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	鎴樺＋琛ョ粰锛屾墦寮€鍙幏寰楀够褰变箣灏樸€佸媷姘斻€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42026	夏日狂欢礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	澶忔棩鐙傛绀煎寘锛屾墦寮€鍙幏寰椾笓绮剧鏂囥€丅OSS鎸戞垬鍒搞€佸ぇ閲忓０鏈涖€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42027	夏日豪华礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	澶忔棩璞崕绀煎寘锛屾墦寮€鍙幏寰楀厓绱犵鐗囥€佺簿鑻辨寫鎴樺埜銆佸ぇ閲忓媷姘斻€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42028	夏日欢乐礼包	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	澶忔棩娆箰绀煎寘锛屾墦寮€鍙幏寰楄繘闃朵箣涔︺€佺簿鑻辨寫鎴樺埜銆佸ぇ閲忓媷姘斻€?0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42029	@Item_42029	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/62.png	0	@Item_Desc_42029	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42030	@Item_42030	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/63.png	0	@Item_Desc_42030	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42031	@Item_42031	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42031	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42032	@Item_42032	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/gift3.png	0	@Item_Desc_42032	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30001	@Item_30001	3	0	0	0	0	0	0	0	0	0	0	0	0	Item/41.png	0	@Item_Desc_30001	500	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30002	@Item_30002	3	0	0	0	0	0	0	0	0	0	0	0	0	Item/42.png	0	@Item_Desc_30002	1000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30003	@Item_30003	3	0	0	0	0	0	0	0	0	0	0	0	0	Item/43.png	0	@Item_Desc_30003	2000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20101	@Item_20101	2	0	0	0	0	0	30000_0_0	3000	20102	20102	10	0	0	Item/101.png	10,2	@Item_Desc_20101	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	1	0	0	0	0	0
20102	@Item_20102	2	0	0	0	0	0	40000_0_0	2000	20103	20103	30	0	0	Item/102.png	20,3	@Item_Desc_20102	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	2	0	0	0	0	0
20103	@Item_20103	2	0	0	0	0	0	50000_20101_1	1500	20104	20104	60	0	0	Item/103.png	40,5	@Item_Desc_20103	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	3	0	0	0	0	0
20104	@Item_20104	2	0	0	0	0	0	100000_20101_2	1000	20105	20105	90	0	0	Item/104.png	100,10	@Item_Desc_20104	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	4	0	0	0	0	0
20105	@Item_20105	2	0	0	0	0	0	150000_20101_3	950	20106	20106	130	0	0	Item/105.png	150,15	@Item_Desc_20105	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	5	0	0	0	0	0
20106	@Item_20106	2	0	0	0	0	0	200000_20101_4	900	20107	20107	170	0	0	Item/106.png	200,20	@Item_Desc_20106	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	6	0	0	0	0	0
20107	@Item_20107	2	0	0	0	0	0	300000_20101_6	850	20108	20108	220	0	0	Item/107.png	250,25	@Item_Desc_20107	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	7	0	0	0	0	0
20108	@Item_20108	2	0	0	0	0	0	400000_20101_8	800	20109	20109	270	0	0	Item/108.png	300,30	@Item_Desc_20108	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	8	0	0	0	0	0
20109	@Item_20109	2	0	0	0	0	0	500000_20101_10	750	20110	20110	330	0	0	Item/109.png	350,35	@Item_Desc_20109	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	9	0	0	0	0	0
20110	@Item_20110	2	0	0	0	0	0	650000_20101_13	700	20111	20111	400	0	0	Item/110.png	400,40	@Item_Desc_20110	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	10	0	0	0	0	0
20111	@Item_20111	2	0	0	0	0	0	800000_20101_16	650	20112	20112	470	0	0	Item/111.png	450,45	@Item_Desc_20111	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	11	0	0	0	0	0
20112	@Item_20112	2	0	0	0	0	0	950000_20101_19	600	20113	20113	550	0	0	Item/112.png	500,50	@Item_Desc_20112	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	12	0	0	0	0	0
20113	@Item_20113	2	0	0	0	0	0	1150000_20101_23	550	20114	20114	640	0	0	Item/113.png	550,55	@Item_Desc_20113	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	13	0	0	0	0	0
20114	@Item_20114	2	0	0	0	0	0	1350000_20101_27	500	20115	20115	730	0	0	Item/114.png	600,60	@Item_Desc_20114	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	14	0	0	0	0	0
20115	@Item_20115	2	0	0	0	0	0	0	0	0	0	830	0	0	Item/115.png	0	@Item_Desc_20115	0	4	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	15	0	0	0	0	0
20201	@Item_20201	2	0	0	0	0	0	30000_0_0	3000	20202	20202	0	10	0	Item/201.png	10,2	@Item_Desc_20201	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	1	0	0	0	0	0
20202	@Item_20202	2	0	0	0	0	0	40000_0_0	2000	20203	20203	0	30	0	Item/202.png	20,3	@Item_Desc_20202	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	2	0	0	0	0	0
20203	@Item_20203	2	0	0	0	0	0	50000_20201_1	1500	20204	20204	0	60	0	Item/203.png	40,5	@Item_Desc_20203	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	3	0	0	0	0	0
20204	@Item_20204	2	0	0	0	0	0	100000_20201_2	1000	20205	20205	0	90	0	Item/204.png	100,10	@Item_Desc_20204	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	4	0	0	0	0	0
20205	@Item_20205	2	0	0	0	0	0	150000_20201_3	950	20206	20206	0	130	0	Item/205.png	150,15	@Item_Desc_20205	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	5	0	0	0	0	0
20206	@Item_20206	2	0	0	0	0	0	200000_20201_4	900	20207	20207	0	170	0	Item/206.png	200,20	@Item_Desc_20206	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	6	0	0	0	0	0
20207	@Item_20207	2	0	0	0	0	0	300000_20201_6	850	20208	20208	0	220	0	Item/207.png	250,25	@Item_Desc_20207	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	7	0	0	0	0	0
20208	@Item_20208	2	0	0	0	0	0	400000_20201_8	800	20209	20209	0	270	0	Item/208.png	300,30	@Item_Desc_20208	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	8	0	0	0	0	0
20209	@Item_20209	2	0	0	0	0	0	500000_20201_10	750	20210	20210	0	330	0	Item/209.png	350,35	@Item_Desc_20209	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	9	0	0	0	0	0
20210	@Item_20210	2	0	0	0	0	0	650000_20201_13	700	20211	20211	0	400	0	Item/210.png	400,40	@Item_Desc_20210	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	10	0	0	0	0	0
20211	@Item_20211	2	0	0	0	0	0	800000_20201_16	650	20212	20212	0	470	0	Item/211.png	450,45	@Item_Desc_20211	0	2	0	0	0	0	0	1,2,3,4,5,6,7,8,9,10	0	1	11	0	0	0	0	0
